Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3,e2vNO2,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735818.2674,19.05,60.9,25,20.25,178.125,21.75,29.375,0.016225448,0.716129032,0.939213564,0.549,2.473,0.2005,0.18675,0.05575,2.55125,6.1595,0.34325,2.15465,87.152825,30.68,3.9975,413.08125,16.815,74.25,1.548
735818.2701,19.075,59.75,25.25,21.25,178.125,21,21.875,0.015961936,0.709070857,0.894086974,0.54525,2.40525,0.38575,0.2555,0.06925,2.4645,6.00275,0.6075,2.19315,88.897975,31.82,3.88,411.5355,17.02,72.6975,0.91875
735818.2733,19.18,59.06,26,22,177,20.8,20.8,0.015857822,0.687896333,0.862603306,0.5304,2.3802,0.2956,0.164,0.0454,2.3956,5.6472,0.4578,2.18638,87.7058,32.086,3.82,410.7532,17.044,72.208,0.9644
735818.2764,19.15,58.95,25,21.875,177.75,21,23.5,0.015797374,0.716129032,0.867728554,0.54775,2.35975,0.25325,0.13475,0.05375,2.068,5.841,0.35775,2.15685,83.321375,31.4475,3.8225,411.1875,16.8425,72.7275,0.74525
735818.2792,19.05,59.15,25,21,179,21.5,28,0.015758997,0.716129032,0.90458153,0.55125,2.44875,0.18625,0.123,0.059,2.16025,5.78725,0.2975,2.1606,83.604175,30.5125,4.02,411.89175,16.555,73.7325,1.02125
735818.2819,18.875,59.75,25,21,177.625,22,32.875,0.015748848,0.716129032,0.90458153,0.5545,2.46025,0.75375,0.356,0.064666667,1.89975,5.69425,0.93275,2.174125,83.201425,29.14,4.3625,412.76875,16.2825,74.815,1.15425
735818.2847,18.7,60.7,29,23.5,177.875,22,34.625,0.015828208,0.616769471,0.808209566,0.56225,2.45,1.225,0.427,0.10125,2.243,5.932,1.38975,2.23305,90.247375,28.8975,4.7275,413.05625,16.195,75.2875,1.04825
735818.2878,18.58,61.34,29.2,23.8,178.4,22,34.2,0.015868592,0.612445217,0.797931289,0.5332,2.5052,0.4426,0.2215,0.0552,2.397,5.7552,0.5584,2.18648,86.43336,28.706,4.926,413.575,16.154,75.452,1.2198
735818.291,18.5,61.775,25.5,21.5,177.75,22.25,36.25,0.015901266,0.702012683,0.883592418,0.59275,2.5605,0.34175,0.166,0.06975,2.0865,6.1465,0.42525,2.193125,86.204675,28.23,4.98,414.977,16.015,75.9925,1.5465
735818.2937,18.425,61.975,25.25,21.25,179,23,39.375,0.015874455,0.709070857,0.894086974,0.59725,2.66175,0.27675,0.1615,0.05825,2.5365,5.9825,0.36925,2.2041,85.9012,27.79,5.1075,415.57725,15.8725,76.66,1.45925
735818.2965,18.3,62.425,25,21,178.625,23.25,46.75,0.015868056,0.716129032,0.90458153,0.6155,2.693,0.30725,0.19775,0.0705,2.37875,5.94075,0.415333333,2.258825,83.78625,26.575,5.185,417.24775,15.71,77.0825,1.37575
735818.2993,18.125,63.2,25.25,21,179.5,23.5,50,0.015892315,0.709070857,0.90458153,0.607,2.72525,0.383,0.21375,0.065,2.42275,5.8365,0.5175,2.28,84.414125,26.1075,5.38,417.59375,15.625,77.51,1.2565
735818.3021,18,63.725,25.5,21.25,179.125,24,50.25,0.015892537,0.702012683,0.894086974,0.6365,2.7615,0.444,0.241,0.093,2.19525,5.86875,0.597,2.25655,82.807675,25.76,5.67,418.10425,15.4375,78.09,1.31375
735818.3049,17.825,64.0125,25.25,21.75,179.25,24,55.375,0.015798346,0.709070857,0.873097862,0.62975,2.7435,0.247333333,0.18275,0.072,2.09425,5.958,0.4545,2.238825,84.797075,25.1,5.8125,419.98125,15.21,78.9725,1.291
735818.308,17.7,64.64,25,21,179.4,24,48,0.015821736,0.716129032,0.90458153,0.6082,2.7166,0.2588,0.1886,0.0758,2.1388,5.9194,0.4092,2.27092,83.5488,25.612,5.58,419.925,15.164,79.284,1.3128
735818.3111,17.6,65,25,21,179.75,24.25,58.25,0.015782175,0.716129032,0.90458153,0.593,2.781,0.36825,0.28325,0.08825,2.388,5.7945,0.6265,2.24265,85.4456,25.045,5.465,421.13125,15.1275,79.29,1.17325
735818.3139,17.4,65.7,25,21.5,179.375,23.75,49.625,0.015779132,0.716129032,0.883592418,0.618,2.7305,0.30025,0.19625,0.0665,2.34225,5.657,0.48325,2.230775,84.014375,25.515,5.5875,420.323,15.315,78.67,1.22675
735818.3167,17.525,65.4,25,21.5,179.625,24,53.75,0.01582537,0.716129032,0.883592418,0.623,2.95125,0.34825,0.2675,0.07475,2.30675,5.874,0.55775,2.25125,83.5751,24.615,5.8025,421.879,15.35,78.3875,1.31025
735818.3194,17.525,65.3375,25.25,22,180,24.25,54.375,0.015810431,0.709070857,0.862603306,0.6035,2.783,0.543,0.54575,0.15275,2.41875,6.01525,1.043,2.277375,81.91945,24.9375,5.725,422.00625,14.985,79.8325,1.57225
735818.3226,17.48,65.93,26.4,25,179.6,24,49.4,0.01590993,0.677439778,0.759314194,0.6136,2.6734,1.2738,1.4386,0.392,2.408,6.0706,2.4236,2.31486,84.70152,25.776,5.53,420.285,15.054,80.064,1.573
735818.3257,17.5,66.1625,27.5,28.25,180.125,24,51.5,0.015991044,0.649617872,0.667730258,0.6075,2.6775,1.92075,2.08575,0.556,2.347,6.3945,3.671,2.341975,85.91555,25.5825,5.6025,420.56675,15.1725,79.74,1.2755
735818.3285,17.45,66.35,28,30.625,180.25,24,51.875,0.015985764,0.637480799,0.61461582,0.613666667,2.66175,1.92425,1.98875,0.55025,2.70175,6.60675,3.62,2.341975,83.91545,25.9225,5.875,420.15625,15.1975,79.8175,1.20425
735818.3313,17.475,66.2875,28.75,29.625,180,24.75,54.25,0.01599894,0.620530748,0.636390913,0.64975,2.69675,1.4075,1.2185,0.31075,2.4405,7.26375,2.3435,2.412775,87.285975,25.4375,6.3475,422.33525,15.3775,79.1375,2.2605
735818.334,17.5125,65.75,28.25,27.5,180.875,26.25,68.75,0.015882412,0.631830782,0.686527978,0.72325,2.78675,1.04,0.83475,0.24325,2.836,8.55325,1.6245,2.49345,89.4703,23.5925,6.94,426.74575,15.3575,78.795,3.451
735818.3368,17.3625,65.225,28,26,182.5,28.25,92.75,0.015628197,0.637899319,0.727533886,0.6665,2.7015,0.6845,0.56375,0.2175,2.564,10.068,1.01775,2.540075,88.514075,22.7325,7.4125,432.798,15.235,78.9225,3.95725
735818.3396,16.95,67.15,27.5,24.25,182.5,27.25,77.75,0.015663918,0.649617872,0.781060606,0.6605,2.84075,0.617,0.43425,0.12175,1.950333333,8.109,0.80625,2.522375,83.547475,23.22,6.555,432.4,14.8675,79.7275,4.10175
735818.3427,16.56,68.54,28,25.2,182.1,27.2,72.6,0.015625245,0.637480799,0.752287404,0.6704,2.8458,0.878,0.69,0.1828,2.5568,7.1606,1.3926,2.4755,106.84456,23.37,6.2,428.7984,14.716,80.532,3.12
735818.3458,16.25,68.75,27.75,26.75,182.75,31.25,119,0.015358607,0.644763043,0.706754665,0.6925,2.87375,1.65675,0.95675,0.22925,2.8115,6.33825,2.27975,2.57245,109.259275,17.32,6.74,436.46275,14.2725,81.0275,2.388
735818.3486,16.1,69.925,31.25,27.375,182.75,34,127.75,0.015447507,0.570326925,0.690851791,0.70775,2.98175,0.895,0.55575,0.1655,2.61325,6.493,1.1805,2.71115,178.0756,17.5275,6.9125,437.473,13.875,82.405,2.00875
735818.3517,15.9,70.96,29.8,25.2,182.5,33.4,107.7,0.015485866,0.598278188,0.752287404,0.6812,2.793,0.6338,0.4202,0.1128,2.6406,6.2874,0.8198,2.5061,253.95545,20.728,6.866,432.9932,14.11,82.056,2.4636
735818.3667,15.9,70.175,29,24.5,181.125,28.25,86,0.015308205,0.615257399,0.772979798,0.64575,2.86675,0.58175,0.36325,0.1245,2.2215,5.7975,0.8265,2.42215,107.4166333,20.9025,5.3775,427,14.0325,82.275,1.39025
735818.3694,15.925,70.425,28.5,24,181.5,28.25,86.125,0.015429787,0.626180765,0.789141414,0.6125,2.88475,0.73575,0.46375,0.13475,2.30575,5.9985,0.97025,2.471175,105.07385,20.605,5.3525,431.9355,14.0925,82.1825,1.5815
735818.3722,16.05,70.8125,29.75,24,181.75,28,82.125,0.01560728,0.599400901,0.789141414,0.6295,2.90075,0.69875,0.46125,0.128,2.02325,6.391,0.884,2.700375,121.84875,20.3925,5.4425,432.29175,14.025,82.44,1.66925
735818.3753,16.04,70.69,31,24,181.6,28.2,83.2,0.01559018,0.574054804,0.789141414,0.6298,2.9234,0.7784,0.4266,0.128,2.452,6.5808,0.9725,2.88164,135.1905,20.35,5.466,433.0434,14.028,82.734,1.2596
735818.3785,16.1,70.0125,31,24,182.5,31.125,110.75,0.015485973,0.574054804,0.789141414,0.69825,3.02275,0.841,0.44825,0.13175,2.27025,6.8185,0.98525,2.92695,134.45265,16.315,5.5225,441.1855,13.8275,82.6475,1.158
735818.3812,15.725,71.4625,31.25,24.25,183,33.25,123.5,0.015455523,0.569429992,0.781060606,0.716,2.912,0.762333333,0.5095,0.147,2.5855,6.95575,1.05275,3.088125,135.48085,16.435,6.2575,441.19575,13.575,84.1175,1.353
735818.384,15.55,72.9375,31.25,24.25,184,35.25,132.25,0.015568754,0.569429992,0.781060606,0.7735,2.90275,0.74,0.4745,0.15025,2.79375,7.33675,0.93375,2.919725,137.10955,15.235,7.0775,443.9665,13.59,84.99,1.247
735818.3871,15.5,74.22,31.4,24.2,184.8,37.2,135.8,0.015771805,0.566879338,0.782676768,0.7238,2.8682,0.8158,0.4128,0.1326,2.641,6.9014,0.8744,3.15816,139.50022,16.362,7.966,441.8398,13.728,85.41,1.2844
735818.3903,15.5625,73.2875,32.25,24.75,184.75,35.625,131,0.015645917,0.551211035,0.76489899,0.7245,2.81075,0.51975,0.3665,0.1075,2.65825,6.29725,0.71475,3.0346,140.288,18.1025,7.99,438.19175,14.0825,83.615,0.9995
735818.3934,15.6,74.06,30.8,23.8,183.2,33.7,109,0.015863997,0.57852014,0.796168204,0.7246,2.8444,0.5006,0.3686,0.1294,2.8188,6.649,0.6788,2.73566,135.16558,20.024,7.46,434.395,14.244,83.724,1.2116
735818.3965,15.875,73.075,31.5,24,184.5,36.25,142.875,0.015935814,0.565393792,0.789844093,0.7805,3.067666667,0.95925,0.473,0.1575,2.7445,6.99325,0.98625,3.3453,152.780425,13.6575,7.845,451.59775,14.28,82.8975,1.12475
735818.3993,15.925,73.225,34.125,25,185.875,41.5,154,0.016016074,0.519866042,0.756818182,0.77275,2.79225,0.8165,0.44925,0.1565,2.563,6.6505,0.94375,3.529775,198.651225,15.155,8.75,449.1375,14.0225,84.4925,1.3665
735818.4024,16.1,73.32,33,24.6,184.8,39,133.7,0.016218215,0.538381922,0.769747475,0.7168,2.6644,0.8986,0.4472,0.1392,2.6848,6.746,0.958,3.35458,167.70404,17.678,8.62,444.9166,14.296,84.608,0.9302
735818.4055,16.175,72.775,33.75,25,185.75,41.25,146.875,0.016162865,0.525910592,0.756818182,0.716,2.7535,0.78025,0.38825,0.128,3.0265,6.76875,0.77725,3.238725,196.61995,15.6825,8.4725,449.47275,14.2925,84.41,1.02
735818.4087,16.12,73.44,33.4,24.6,184.6,39.3,122.5,0.016258987,0.531839585,0.769747475,0.6858,2.7492,0.5214,0.3878,0.1312,3.2036,6.6076,0.6846,3.0356,199.70896,17.804,8.36,442.7236,14.446,84.24,0.9936
735818.4118,16.15,73.6125,32,24,184.875,40.25,136.625,0.016319944,0.555555556,0.789141414,0.702,2.79,0.4645,0.34,0.0965,3.04525,6.545,0.6365,2.997075,191.010275,14.8425,8.685,450.50225,14.2975,84.4675,1.225333333
735818.4146,16.1,74.15,31.5,24,185.25,39.5,126.625,0.016387017,0.56480518,0.789141414,0.74225,2.8685,1.061,0.5555,0.19425,2.71225,6.928,1.1805,3.364125,172.943725,19.5275,8.915,440.13975,14.37,84.9675,1.207
735818.4177,16.16,73.04,33.2,24.8,184.8,37.2,115.8,0.016200751,0.535315201,0.763282828,0.64,3.0672,0.6298,0.583,0.1662,1.6615,6.1082,1.002,3.31746,172.92852,17.416,8.802,444.8884,14.41,83.89,0.9934
735818.4208,16.05,72.7,29.75,23.875,183.75,33.5,102.125,0.016017723,0.599060685,0.793439716,0.708,3.01925,0.50175,0.51925,0.19625,2.13175,6.2195,0.925,2.7044,151.6242,17.5175,7.815,443.95225,14.1875,83.9925,1.03525
735818.4239,15.92,73.91,31.4,24.4,185.6,38.3,136.9,0.016150676,0.566901761,0.776212121,0.7176,2.9336,0.6696,0.4942,0.1606,2.2756,6.558,1.0498,3.24364,163.35288,15.088,7.672,451.0582,13.964,85.298,1.1912
735818.4271,15.95,73.525,33,24.5,184.125,35.625,118.625,0.016090842,0.539625647,0.773601399,0.69325,2.857,2.244,0.8035,0.22275,2.53625,6.32525,2.446,3.194875,137.753675,16.8275,7.1075,446.3895,13.7725,85.36,0.59875
735818.4302,15.9,73.53,49.5,35.4,185.2,35.3,125.7,0.016044964,0.354486146,0.530089947,0.6842,3.0118,2.1468,0.7924,0.2624,2.466,6.6808,2.2532,3.14918,123.45624,17.81,6.398,448.9336,13.922,85.724,1.0562
735818.4333,15.825,74.3,45.25,32.625,184.5,34.75,116.625,0.016147181,0.387863228,0.575877554,0.65025,2.99475,2.22425,0.9,0.27325,2.7605,6.58875,2.4475,2.9954,138.1469,17.7275,6.1575,446.90825,13.9525,85.6775,0.72275
735818.4365,15.77,73.08,45.8,33.6,185.4,37,143.6,0.015821487,0.38294828,0.558384649,0.675,2.9434,1.5722,0.6634,0.192,2.6048,6.7368,1.6282,3.07322,135.83794,14.352,6.182,457.065,13.618,85.118,0.8488
735818.4399,15.48,73.75,42,31.2,186.7,38.8,149.1,0.015678983,0.419318322,0.603022157,0.623,2.8158,0.8588,0.4246,0.1586,2.6304,6.2606,1.067,2.78248,153.20304,17.438,6.014,448.0132,13.51,86.206,1.1836
735818.4431,15.525,75.4125,38.375,28.5,184.75,33.75,104.875,0.016060866,0.460817039,0.661759218,0.67875,2.794,1.4185,0.718666667,0.24575,3.17275,6.30825,1.75425,2.949725,115.80895,20.3375,5.975,437.8315,13.9625,86.025,0.63175
735818.4462,15.86,74.98,43,30.8,183.8,32.8,96.9,0.016330276,0.40912318,0.611102965,0.6824,2.9186,1.4654,0.635,0.228,3.182,6.5264,1.7496,3.01896,106.85282,18.438,6.56,442.2618,14.29,85.136,0.8016
735818.4493,16.05,74.0375,42.125,30.25,185,35.625,127.25,0.016319596,0.418217926,0.622671374,0.7065,3.006,1.5385,0.611,0.22425,2.858,6.49525,1.52825,3.060025,107.3267,15.9425,6.9375,447.125,14.1425,84.905,0.63625
735818.4524,16.06,73.75,41.4,29.6,184.5,35.4,126.6,0.016269776,0.425407649,0.636442006,0.7114,2.974,1.3446,0.6836,0.192,2.7106,6.514,1.51825,3.0915,116.19636,16.264,6.908,448.5602,14.046,85.432,0.538
735818.4559,16.04,74.06,40.4,29,184.8,34,106.2,0.016295221,0.436384299,0.650135592,0.656,2.802,1.0566,0.566,0.1732,2.781,6.2848,1.2398,2.83208,110.03382,20.188,6.688,437.1218,14.184,85.516,0.8238
735818.459,16.2,73.775,40.25,28.25,183.125,31.25,91,0.016416865,0.438062768,0.667730258,0.65925,2.78,1.175333333,0.52,0.16375,3.1855,6.27025,1.237,2.816725,104.415025,20.6575,6.685,435.2875,14.515,84.73,0.8855
735818.4618,16.25,73.175,39.75,28.75,183.625,33.5,112.875,0.016341113,0.443801121,0.655788177,0.636,2.87675,1.3855,0.6275,0.194,2.74975,6.3055,1.6235,2.8135,104.060625,17.9975,7.02,438.773,14.465,84.4125,0.82175
735818.4649,16.06,74.06,39.7,28.6,183.3,34.6,117.3,0.016321419,0.444432871,0.659370802,0.5978,2.7094,1.2392,0.566,0.1856,2.8582,6.2556,1.2964,2.70112,101.9171,19.458,7.498,434.4118,14.422,84.882,1.091
735818.4681,16.15,74.3375,40.75,29.25,182.875,32.375,88.75,0.016519805,0.432601085,0.644244166,0.6405,2.85825,1.22825,0.5905,0.224,3.03025,6.49525,1.33925,2.72785,99.256825,20.595,8.155,431.87925,14.74,84.26,0.80175
735818.4712,16.38,73.08,42.8,30.2,183.9,34.8,112.6,0.016456956,0.411168352,0.62364215,0.737,3.0192,1.8576,0.932,0.2944,2.932,6.9382,1.9988,3.51864,103.70278,16.574,9.162,442.0468,14.572,84.452,1.1348
735818.4746,16.29,73.52,41,29.8,184.4,35.4,119.2,0.016447754,0.430502114,0.632271267,0.7276,2.956,1.5276,1.0514,0.3312,3.1292,7.1,1.9152,3.36062,105.04252,16.788,8.634,442.2034,14.396,85.194,0.783
735818.4778,16.325,73.85,39,28.75,184,35.5,115.125,0.016562519,0.45262384,0.655788177,0.69075,3.041,1.56125,0.9675,0.32275,2.78175,6.84675,1.88325,3.34625,105.74835,16.0525,8.4325,444.844,14.4375,85.4,0.881
735818.4809,16.32,74.02,38.8,28.2,183.5,37.4,131.2,0.016604816,0.45522422,0.668924466,0.69875,2.986,1.5508,0.9032,0.2832,2.8512,6.8726,2.1064,3.58644,105.0048,15.028,8.494,446.4666,14.37,85.762,1.2224
735818.484,16.45,74.325,41.125,29,184.5,40,153.75,0.016788346,0.428387646,0.649817137,0.6725,3.118,1.45375,0.7735,0.264,2.24375,6.41475,1.6575,3.33175,103.3246,12.2275,8.83,448.0895,14.2675,86.055,1.18075
735818.4872,16.38,74.14,39.8,28,184.2,41.4,157.4,0.016691233,0.44321294,0.673701299,0.6338,3.0578,1.2922,0.6288,0.2698,2.2862,6.2774,1.474,3.03262,99.57542,12.518,8.96,447.2516,14.086,86.438,0.812
735818.4906,16.24,74.46,37.3,27,184.5,42.6,164.5,0.016611819,0.474196712,0.699354658,0.676,3.0308,1.1842,0.5678,0.246,2.343,6.353,1.3724,2.86228,99.55418,11.77,8.658,448.6118,13.934,86.95,1.041
735818.4937,16.075,75.9125,34.5,25.5,184.25,40,136.125,0.016763761,0.514111021,0.741899767,0.6815,3.00325,1.021,0.503,0.2365,3.553333333,7.085333333,1.20425,2.586275,102.30775,14.25,8.73,443.2355,14.0225,87.6025,1.154
735818.4969,16.1,75.71,33.4,25.2,183.8,39,137.8,0.016751296,0.531635137,0.750850816,0.7072,3.0164,1.1314,0.5492,0.2512,2.9944,6.6238,1.2992,2.6221,101.99832,14.292,9.14,443.1734,14.152,87.348,1.1714
735818.5003,16.18,74.9,36.2,26.8,183.8,40.4,145.1,0.016637147,0.489237932,0.705274664,0.6638,3.0196,1.2654,0.6492,0.3104,2.5602,6.7928,1.3852,2.81606,111.08842,12.818,9.502,446.8018,14.134,86.732,1.1166
735818.5035,16.25,74.2625,37.125,27.25,184.875,41.5,153,0.016578737,0.47878432,0.695210654,0.62775,3.05975,2.534,0.99975,0.292,2.66375,6.80825,2.6735,2.8795,118.805175,12.2325,9.8525,448.4685,13.9375,86.63,0.86175
735818.5063,16.375,72.775,46,34.25,184.375,40.5,136.5,0.016376513,0.382410013,0.548116446,0.7255,3.0425,2.42975,1.12225,0.30225,3.154,7.62875,2.5965,2.8946,128.897275,13.695,10.2075,447.1895,13.885,86.6975,0.9075
735818.5094,16.3,73.25,44.2,33.5,184.9,44.9,141.6,0.016412707,0.397563965,0.560192941,0.7034,2.8964,1.9946,0.9836,0.2822,3.089,8.2038,2.2786,2.87872,233.43782,13.786,10.888,445.6752,14.002,86.778,0.8732
735818.5128,16.52,72.59,37.2,28.8,186.1,42.4,143.2,0.016472279,0.475448284,0.654912425,0.6706,2.83,1.846,1.0202,0.2625,2.2742,8.068,2.1964,2.82124,126.97308,11.978,10.75,456.3116,14.072,86.048,0.6558
735818.516,16.7,72.325,37.125,29,185.625,42.25,156.5,0.016615592,0.476405438,0.649817137,0.686,2.90475,2.06275,1.15225,0.3005,2.71825,8.5435,2.349,2.91935,121.467275,11.2775,10.235,456.78125,14.035,86.3425,0.39325
735818.5191,16.72,71.72,38,30,186.4,46.8,181.7,0.016504412,0.465006603,0.627525253,0.763,2.89,2.1306,1.17825,0.346,2.9616,8.304,2.412,3.01642,125.9209,8.286,11.126,462.4366,14.088,85.97,0.4786
735818.5354,19.325,63.8,37,29.75,183.5,49,168,0.017278539,0.478058704,0.633098224,0.741,3.1925,1.7855,1.0595,0.28575,2.85875,8.47675,2.23375,2.946025,121.2219,11.2225,16.075,446.054,15.34,83.6875,0.51675
735818.5382,19.2375,64.45,36.5,29.75,183.75,53.25,197.375,0.017403342,0.484947313,0.633098224,0.70475,3.23925,1.490666667,0.8785,0.236,2.2645,8.74975,1.73225,2.8797,112.358225,10.005,15,450.6875,15.2475,84.77,0.3825
735818.541,19.15,64.6875,34.5,28.25,184,52.75,200.375,0.017345243,0.514111021,0.667730258,0.759,3.19375,1.3185,0.7835,0.213,2.12075,9.2125,1.5085,2.836425,108.04195,10.1575,12.7975,452.90425,15.1125,85.365,0.23
735818.5438,19.05,64.825,33.25,27,184.25,54,185.875,0.017270938,0.534088513,0.699354658,0.944,3.08475,1.0355,0.73925,0.26425,2.69575,10.56075,1.22025,3.08655,112.167775,10.155,13.685,449.196,15.5025,83.7975,1.01475
735818.5469,19.72,63.29,32,26,185.2,53.9,187.9,0.017577812,0.555555556,0.726981352,0.767,3.0064,0.995,0.661,0.2258,2.3704,11.6112,1.146,2.98288,109.09178,10.572,14.178,453.3884,15.572,83.886,0.8526
735818.55,20.05,62.6,33.25,26,184,51,179.875,0.017748573,0.534088513,0.726981352,0.84875,2.997,1.151,0.7565,0.24725,2.34,11.36475,1.302,2.91085,103.048575,11.54,12.2625,448.29375,15.805,83.535,0.58875
735818.5531,20.1,61.95,35.6,27.2,183.2,47.6,160,0.017602779,0.498621796,0.694618653,0.863,3.0104,1.6968,0.8896,0.2684,2.8526,8.9372,1.8568,2.95124,133.26702,14.094,12.194,439.8184,15.85,82.952,0.9928
735818.5566,19.66,63.28,37.5,27.7,181.8,41.6,129.7,0.017525522,0.47151525,0.681350664,0.9396,2.9912,1.4776,0.9096,0.246,3.5608,7.6002,1.6354,2.99362,139.45264,15.556,14.01,433.9668,16.15,81.738,0.7936
735818.5597,19.8,63.65,36.5,27,182,42.75,141.375,0.017776041,0.484947313,0.699354658,0.984,3.1945,1.30225,0.83325,0.21625,3.87525,7.96425,1.44025,2.904025,156.4152,13.685,16.38,432.575,16.3475,81.7825,0.74325
735818.5628,19.9,64.03,35,26,181.6,46.6,161.3,0.017986317,0.50640041,0.726981352,0.9706,3.1538,1.2262,0.9372,0.2074,3.9674,7.945,1.3484,2.84974,116.41058,11.486,19.062,432.8284,16.478,81.93,0.5814
735818.5663,20.04,63.92,35,26.6,181.5,49.2,169.5,0.018078486,0.50640041,0.710405335,1.0338,3.1838,1.2886,0.9104,0.2176,4.9508,8.2028,1.4056,2.86168,122.86056,11.188,20.626,435.31,16.61,81.702,0.779
735818.5694,20.15,63.325,37.25,27,182,56.25,176.625,0.01806594,0.474976958,0.699354658,1.069,3.2405,1.01675,0.543,0.17075,4.3725,8.131666667,1.06825,2.704,246.41625,10.4475,23.16,434.75,16.86,80.485,0.8095
735818.5726,20.2,61.79,37.9,27.4,181.1,47.4,130.2,0.017682897,0.476982557,0.700309034,1.0086,3.0674,1.8564,0.8136,0.2218,3.48475,7.9356,1.9262,2.51764,184.4832,17.228,21.36,425.9216,17.048,78.378,0.6836
735818.576,20.3,60.76,34.2,26.2,179.6,38.4,113.8,0.017496121,0.524259121,0.725259243,1.0544,3.1286,0.6318,0.5342,0.2018,3.4826,7.9674,0.9036,2.4217,106.36756,17.516,18.2,425.61,17.214,77.434,0.4074
735818.5792,20.525,59.9625,29.5,24,179.375,38.25,116.5,0.017508504,0.604334034,0.789141414,1.0605,3.1245,0.59225,0.5195,0.1995,3.40725,8.0085,0.86675,2.382025,107.307875,17.33,17.4025,427.125,17.3175,77.06,0.65325
735818.5823,20.56,60.19,29.6,24,180.3,38.4,122.5,0.017606996,0.602224694,0.789141414,1.0544,3.1892,0.6034,0.4864,0.2138,3.5686,8.0694,0.8272,2.38816,111.72748,17.094,16.512,427.89,17.388,77.116,0.5894
735818.5858,20.72,59.9,30,24,180.3,39.2,125.8,0.01769753,0.593787336,0.789141414,1.1614,3.2038,0.5538,0.48,0.1752,3.6616,8.8336,0.7644,2.41514,135.1484,16.784,15.912,429.905,17.494,76.864,0.5266
735818.5889,21.075,59.6,30,24,180.5,40,129.375,0.017974537,0.593787336,0.789141414,1.20175,3.1895,0.50625,0.45725,0.192666667,3.90625,9.563,0.722,2.399125,139.51635,16.58,15.61,429.6875,17.5475,77.3375,0.18325
735818.592,21.27,58.03,30.2,24,180.4,38.2,112,0.017731666,0.589840829,0.789141414,1.2006,3.1148,0.4654,0.385,0.1662,3.3282,9.1512,0.7214,2.35784,149.6426,19.064,15.262,427.6134,17.658,76.036,0.4742
735818.5951,21.475,56.5375,29,23.25,180.25,33.875,87.875,0.017538678,0.614880732,0.815491875,1.1365,3.0685,0.42325,0.3265,0.1435,3.60475,8.75475,0.603,2.29405,119.44595,22.23,14.6225,423.59375,17.855,74.44,0.72225
735818.5983,21.84,55.51,28.6,23,179,32.2,83.3,0.017562761,0.623920759,0.824275362,1.1658,3.0804,0.4308,0.375,0.1664,3.2782,8.3802,0.6064,2.31528,121.87086,21.966,13.856,424.2716,18.17,73.608,0.4316
735818.6014,22.15,54.0125,28.25,23,179.25,31.75,79,0.017425808,0.631830782,0.824275362,1.15725,3.152,0.38525,0.36875,0.15325,3.873,7.90825,0.537,2.261125,116.988625,23.005,14.5225,424.30025,18.19,72.33,0.225
735818.6045,22.37,52.4,29.2,23.2,178,30.6,64.5,0.017139121,0.612055723,0.817248573,1.027,3.0044,0.361,0.273,0.1136,3.9936,7.435,0.5394,2.21562,198.83942,25.318,15.216,421.6534,18.434,70.69,0.4616
735818.6076,22.975,49.9625,27.25,22.375,177.25,26.25,40.75,0.016942662,0.657833737,0.84812386,0.97975,2.97475,0.31225,0.27425,0.10975,3.966,7.60875,0.450333333,2.149625,156.343075,28.6875,13.25,416.5855,18.9325,67.795,0.326
735818.6104,23.475,48.9,27.25,23,177.875,26.5,48.375,0.017074161,0.655686408,0.824275362,0.97925,2.9515,0.287,0.235,0.10975,3.494,7.458,0.4145,2.1526,114.56025,28.7075,12.88,415.677,19.175,66.9875,0.3325
735818.6135,24.1,46.36,26,22.2,177,23.6,32.2,0.016832966,0.688732857,0.854937717,0.8356,2.7524,0.2025,0.1508,0.058,3.5956,6.364,0.2498,2.06842,80.7361,32.282,11.138,409.3182,19.35,65.218,0.567
735818.6167,24.75,44.3625,25,22,175.375,22.25,25.5,0.016750092,0.716129032,0.862603306,0.83625,2.786,0.1945,0.14375,0.06225,3.47775,6.17425,0.211,2.0318,62.65,35.035,8.88,406.61875,19.2975,64.64,0.2475
735818.6229,25.225,43.1125,25.75,22.25,176,22.75,30.875,0.016759641,0.694954508,0.85302132,0.86375,2.942,0.36675,0.204,0.07675,3.396,6.5095,0.41625,2.1149,64.7315,33.285,7.78,408.65625,19.1025,66.23,0.33175
