Time,Temp,RH,Fig1v,Fig2v,ELT,e2vO3v,e2vNO2v,AH,Fig1r,Fig2r,Actd,Acet,Benz,C8,C9,Form,Meth,Tol,CH4,CO,O3,NO2,CO2,T_Plat,RH_Plat,H2S
735799.218744213,21.225,48.4625,36,29,178,40.75,144.75,0.0147733895759133,0.519781144781145,0.754073512694202,1.33725,4.29,0.5485,0.3685,0.15125,4.03725,11.492,0.6105,2.2904,145.336225,25.7775,14.4375,423.05425,19.775,54.145,0.13625
735799.221877315,21.56,46.72,36,29,177.4,39.2,137.6,0.0145378857003452,0.519781144781145,0.754073512694202,1.3334,4.2922,0.5648,0.37275,0.1336,3.9728,11.6732,0.6074,2.27214,145.35084,26.524,14.412,421.0548,20.102,52.358,0.1176
735799.224988426,21.9,45.0625,35.125,29,176.5,37.25,127.75,0.0143170847691171,0.53322205963051,0.754073512694202,1.31025,4.189,0.5375,0.34725,0.13575,3.8385,11.4515,0.57175,2.2193,141.335775,27.435,14.11,418.85,20.315,51,0.10775
735799.228122685,22.04,44.12,35,28.1,176.9,36.6,126.7,0.0141381964240682,0.53517316017316,0.778969401525793,1.3236,4.222,0.5272,0.3424,0.1176,3.9772,11.4298,0.5466,2.21494,140.87096,27.41,13.766,418.7716,20.22,51.01,0.1066
735799.231229746,22.1,44.025,35,28,177.375,37,127.625,0.0141596644579358,0.53517316017316,0.781789638932496,1.366,4.2175,0.5405,0.33475,0.1435,4.0115,11.33475,0.584333333333333,2.22205,143.59895,26.9225,13.7,420.0085,20.01,51.78,0.15475
735799.234021991,21.925,44.8,34.625,28,177.375,37,133,0.0142555582080225,0.541255171370261,0.781789638932496,1.31875,4.1895,0.50575,0.33225,0.1195,3.84575,11.5495,0.5455,2.192,141.770925,26.05,13.635,422.921,19.435,54.2,0.057
735799.237159722,21.72,44.74,34,28,177.1,35.8,122.1,0.01405945007926,0.551470588235294,0.781789638932496,1.307,4.2342,0.4284,0.3126,0.122,4.1786,11.049,0.4454,2.12896,141.50158,27.93,13.102,421.055,19.506,52.93,0.0012
735799.24026331,21.75,44.4875,33,27,176.75,35,118,0.0140057353980271,0.568755739210285,0.811558811558812,1.2805,4.247,0.376333333333333,0.30275,0.107,3.946,10.6845,0.452,2.11075,135.69115,27.8275,12.77,422.875,19.65,52.3,-0.01875
735799.243059896,21.7,44.9875,33,27,177.625,35,123,0.0141198343537221,0.568755739210285,0.811558811558812,1.233,4.32725,0.4275,0.34075,0.133,3.6895,10.52475,0.55425,2.102275,134.7406,26.9525,12.745,425.21875,19.34,53.82,-0.00125
735799.246175926,21.32,46.49,33,27,179,36.6,136.3,0.0142548797980857,0.568755739210285,0.811558811558811,1.1858,4.4126,0.4664,0.3512,0.1208,3.3526,9.8452,0.5606,2.10008,131.09236,24.074,12.978,434.02,18.576,57.398,-0.0514
735799.249299769,21.075,47.45,33.5,27,178.125,37,132.875,0.0143324441763285,0.560113163722789,0.811558811558812,1.21075,4.44025,0.56475,0.41275,0.16925,3.72725,10.27825,0.661,2.13375,135.3583,24.02,13.5975,434.82925,18.465,57.8325,-0.0645
735799.25243287,20.94,47.95,35.6,27.9,179.1,37.4,133.2,0.0143635559208946,0.525937950937951,0.784712430426716,1.245,4.4675,0.6718,0.4618,0.169,3.6836,10.4112,0.7884,2.22344,141.85174,23.318,14.412,434.8916,18.402,58.222,0.0772
735799.255535301,20.8,48.2875,38.25,28.75,178.5,39.25,137.875,0.0143405809162488,0.489205114205114,0.761464479691081,1.29925,4.4415,0.93325,0.55925,0.18175,3.774,10.83125,1.091,2.34405,149.18825,21.2225,16.3425,435.9875,18.3875,58.4325,-0.1405
735799.258327546,20.8,48.35,36.5,27.5,179.125,38.5,132.5,0.0143591423722626,0.512900716848085,0.796674225245654,1.2415,4.5055,0.43875,0.41925,0.17925,3.9985,10.3505,0.554,2.270325,157.685175,23.155,17.2,431.9125,18.4475,58.2525,-0.15325
735799.261460648,20.82,48.79,33.6,26.6,178.6,38,133.3,0.0145076904971109,0.55838464862529,0.824382455151686,1.243,4.5394,0.389,0.4238,0.1762,3.4326,10.559,0.5616,2.11134,161.42706,23.24,16.156,431.095,18.31,59.292,-0.101
735799.264565973,20.6625,49.2625,33,26,178.375,38.25,134.75,0.0145065559400547,0.568755739210285,0.843617920540998,1.359,4.61025,0.34425,0.3935,0.14675,3.9825,10.6645,0.4585,2.165875,160.229575,22.9325,15.6975,430.952,18.1075,60.04,-0.04425
735799.267364005,20.6,49.7125,32.25,26,177.625,38.5,135.75,0.0145827801023534,0.58252984389348,0.843617920540998,1.35175,4.71225,0.30425,0.40925,0.1695,3.62025,10.782,0.44025,2.126425,159.719325,22.6325,15.605,429.68325,18.205,60.08,0.029
735799.270150463,20.675,49.3625,33,26,177.375,38.5,133,0.014547173180061,0.568755739210285,0.843617920540998,1.3755,4.65725,0.308,0.47425,0.1915,3.76,10.39625,0.46625,2.118925,160.01325,23.2525,15.8425,426.475,18.3975,58.9875,-0.106
735799.273266204,20.79,48.94,32.4,26,176.6,38,130.4,0.0145254060064613,0.579775022956841,0.843617920540998,1.408,4.662,0.278,0.47,0.208,3.69625,10.67075,0.4562,2.0613,163.74342,23.768,16.092,425.0666,18.54,58.506,-0.166
735799.276365741,20.8,49.075,32,25.75,177.75,38,132.75,0.0145744552620225,0.587121212121212,0.852273879966188,1.4545,4.64275,0.27,0.455,0.202,3.63525,10.464,0.412,2.038525,165.177475,23.3875,15.9475,424.64575,18.265,59.735,0.05775
735799.279152199,20.675,49.8375,32,25,177.75,38,134,0.0146871916237672,0.587121212121212,0.878241758241758,1.41475,4.69725,0.27175,0.50025,0.21325,3.57775,10.35975,0.46825,2.02105,170.6429,23.36,15.4625,423.40425,18.0325,61.115,-0.12925
735799.281950232,20.525,50.475,32,25,176.875,38.25,137,0.0147379791073724,0.587121212121212,0.878241758241758,1.4365,4.75725,0.2745,0.511,0.2165,3.77375,10.96325,0.47875,2.051425,169.715825,22.7575,14.9175,424.46675,17.7875,62.2975,-0.028
735799.285064815,20.24,51.73,32.2,25.8,177.7,41.4,154.3,0.0148403942023801,0.583448117539027,0.851055633824865,1.5346,4.9886,0.3542,0.557,0.233,4.0534,11.3002,0.5856,2.22164,173.02386,19.474,15.268,429.7934,17.434,64.272,-0.0888
735799.288182871,20.15,52.3,33.5,27.75,178,48.875,183.625,0.0149207753386235,0.560113163722789,0.789231932089075,1.58825,4.9965,0.40575,0.587,0.27325,4.527,11.79725,0.60525,2.350675,178.797125,14.5575,19.9625,431.59775,17.68,63.315,-0.073
735799.29130787,20.28,51.9,34,28,178.9,47.6,170.8,0.014926391386808,0.551470588235294,0.781789638932496,1.5642,4.954,0.4074,0.5646,0.254,3.9828,11.4338,0.6358,2.35948,183.02342,18.416,22.126,431.0584,17.906,62.33,-0.0216
735799.294435764,20.0875,52.45,34.5,28,178.75,47,170.75,0.0149055010999165,0.543321874204227,0.781789638932496,1.46,4.8575,0.3715,0.51,0.20075,3.622,10.695,0.54975,2.584975,184.353575,18.75,20.4225,433.78325,17.305,65.0975,-0.11325
735799.297228009,19.85,53.2125,35,26.75,178.375,43.5,148.875,0.0149013423135182,0.53517316017316,0.819573588804358,1.3265,4.58675,0.3285,0.41175,0.199,3.13875,9.17725,0.52225,2.265275,182.91065,21.92,18.1275,428.3085,17.0475,66.04,-0.197
735799.300333334,19.8,53.08,35,26,176.8,38.4,126.6,0.0148181277057998,0.53517316017316,0.843617920540998,1.3158,4.4844,0.3434,0.39775,0.164,3.1408,8.919,0.509,2.14702,177.05226,25.528,14.82,421.3418,17.458,64.014,0.0138
735799.303469329,19.925,52.6625,35.75,26,176.75,36,116.875,0.0148160567286033,0.523629148629149,0.843617920540998,1.30425,4.518,0.363,0.389,0.16675,3.198,8.63575,0.49975,2.18565,172.817125,27.1725,12.5175,418.05825,17.7025,62.865,0.00975
735799.306597222,20,52.44,35.5,25.6,176.3,34.6,112.9,0.0148223027607539,0.527544074283205,0.857467455621302,1.2464,4.4118,0.2988,0.3538,0.1562,2.8916,8.3394,0.4468,2.15578,164.76888,27.78,11.176,416.195,17.562,63.54,-0.0932
735799.309713542,20.025,52.1125,33,25,175.875,33.25,106.5,0.0147524288284721,0.569025819694269,0.878241758241758,1.365,4.45975,0.24825,0.3705,0.17425,3.02975,8.2355,0.419,2.027025,152.103,28.57,10.4,412.825,17.695,62.6525,0.0645
735799.312840278,20.34,50.75,32.4,25,175.8,32.9,104.9,0.01464941408419,0.579775022956841,0.878241758241758,1.3826,4.4358,0.353,0.425,0.1862,3.1602,8.5296,0.5356,2.07096,154.16142,28.78,10.278,411.695,18.268,59.834,0.1034
735799.315957755,20.6,49.5625,33,25.75,176.5,32,106,0.0145386735230782,0.568755739210285,0.852273879966188,1.31325,4.40325,0.352666666666667,0.4455,0.19025,3.364,8.95475,0.54025,2.102,159.95205,29.0025,10.54,410.86675,18.5125,58.5975,-0.1855
735799.318755787,20.825,48.4875,32.5,25.5,175.5,31.25,99.625,0.0144218233739814,0.577938475665748,0.860929839391378,1.25,4.35275,0.3065,0.42375,0.18325,3.035,8.27375,0.5035,2.0567,152.21365,30.3375,10.4675,409.01675,18.7675,57.23,-0.068
735799.321861111,21,47.76,32,25.2,175.6,31,102.4,0.014359700019113,0.587121212121212,0.871316990701606,1.2176,4.3282,0.3146,0.4234,0.1738,3.0596,8.195,0.507,2.01672,151,30.326,10.054,408.8868,18.764,57.234,-0.0522
735799.32499566,21.125,46.8375,31.25,25,174.5,29.75,90.75,0.0141901432160887,0.601783968719453,0.878241758241758,1.241,4.3025,0.32425,0.3965,0.1495,3.477,8.16425,0.42525,2.016325,142.591775,32.59,9.5225,406.85425,19.125,55.075,-0.09175
735799.328118056,21.58,45.28,31.6,25,175.3,29.1,91.5,0.0141071403299085,0.594941348973607,0.878241758241758,1.293,4.2272,0.3452,0.3888,0.157,3.785,8.4932,0.438,2.04586,145.39376,32.692,9.306,408.6266,19.584,53.152,-0.062
735799.331232639,21.825,43.9625,32,25.75,176.625,30,91,0.0139033144483135,0.587121212121212,0.852273879966188,1.49625,4.30966666666667,0.57475,0.39775,0.15125,7.3335,8.38175,0.4265,2.176825,161.409475,31.8975,9.91,426.4895,19.72,52.1325,-0.20075
735799.334019097,22.25,42.45,32.25,26.25,179.625,30.5,91.25,0.0137780977385452,0.58252984389348,0.835603143295451,1.38925,4.37675,0.48575,0.37875,0.1555,6.44275,8.4635,0.457,2.2565,190.57655,31.11,11.8225,424.32725,20.355,49.5975,-0.022
735799.336808449,22.525,41.6625,34.625,27,176,34,108,0.0137510952447251,0.541728455266005,0.812131295647779,1.6255,4.4815,0.45275,0.37275,0.144,8.19475,9.0105,0.5435,2.59375,159.312825,24.91,16.4525,417.09375,20.2125,50.0275,0.023
735799.339930556,22.8,40.44,36,28,177.1,40.8,128.7,0.0135721544334819,0.519781144781145,0.781789638932496,1.56175,4.4426,0.406,0.3988,0.135,6.9044,9.585,0.4852,2.4522,225.51874,19.084,25.596,420.295,20.672,48.16,-0.2284
735799.343043982,22.9125,40.3,39.125,28.25,177.125,50.25,129,0.0136179240941497,0.486221134681545,0.774860607372923,1.34675,4.3655,0.4045,0.55475,0.24475,3.61075,8.58125,0.69775,2.213875,537.662875,21.795,31.7,416.73525,20.2,50.2825,0.05425
735799.34583912,22.525,41.825,40.625,29.625,176.75,45.25,116.375,0.0138040684581608,0.47182290444649,0.738943966787551,1.5215,4.34675,0.79425,0.93675,0.29925,4.63525,8.79625,1.281,2.227575,544.05345,26.8425,24.6075,417.28975,19.1675,54.3475,0.145333333333333
735799.348944445,22,43.33,46.7,31.5,177.8,58.9,122.7,0.013850217317336,0.406931807432036,0.693069378925458,1.4748,4.4246,0.7148,0.8284,0.3012,3.6416,9.009,1.2256,2.2684,1154.50952,25.898,20.894,420.455,18.894,55.58,0.0046
735799.352077546,21.525,45.325,38,28.875,176.5,45.625,126.125,0.0140731967014336,0.505837789661319,0.7577141902933,1.48225,4.448,0.52725,0.568,0.2245,4.003,9.14825,0.767,2.21725,192.575566666667,24.1025,18.37,421.04175,18.1325,59.0025,-0.06825
735799.367346644,20,51.275,34,27,177.375,42.875,151.125,0.014492805508242,0.551470588235294,0.811558811558812,1.602,4.41925,0.41725,0.5665,0.25625,3.70975,9.5375,0.69675,2.157225,168.528675,18.7725,19.015,425.227,17.2475,64.1925,0.1945
735799.370141783,19.775,51.9125,34.75,27,179.75,44.375,156.125,0.0144696789265052,0.539247517188694,0.811558811558812,1.6305,4.5705,0.38425,0.52375,0.246666666666667,3.513,9.35725,0.674,2.225575,158.110825,17.4075,19.815,424.95,17.1575,64.4425,0.011
735799.373263889,19.64,52.96,34.6,27.6,178.6,44.2,160.3,0.0146374304774512,0.541692131398014,0.793697307983022,1.6074,4.7634,0.6436,0.7622,0.326,3.4172,9.8748,1.002,2.28058,155.55008,18.59,20.162,428.995,16.854,66.15,-0.006
735799.376380208,19.05,55.7125,45.875,31,180,44.75,172.375,0.0148423906734208,0.405559052409215,0.704383788254756,1.54775,4.6525,0.9085,0.957666666666667,0.4185,2.767,9.49025,1.34975,3.834425,165.49225,18.1775,17.0475,435.223,15.8525,71.6925,-0.06925
735799.37916956,18.55,57.625,44.875,29.75,179.375,44,168.875,0.014879035158018,0.413354111498847,0.735089456335285,1.52075,4.73825,0.76625,0.79175,0.3795,3.26525,9.43425,1.165,3.4045,176.168725,17.99,15.1775,436.06675,15.565,73.1225,0.13825
735799.382291667,18.44,58.32,41,28.2,179,43.6,167.6,0.0149555106809705,0.454196142610777,0.776246413684837,1.6196,4.7132,0.7752,0.7476,0.3958,3.112,9.9478,1.0924,2.55558,183.57132,17.998,14.622,436.2818,15.814,72.214,0.068
735799.385407986,18.275,58.9625,39.5,28,180,45.5,179,0.0149642247533444,0.472125097125097,0.781789638932496,1.6705,4.7925,0.7725,0.752,0.42275,3.3645,9.988,1.16566666666667,2.39005,184.4445,16.4075,14.935,439.6,15.7025,72.7125,0.09175
735799.388200231,18.175,59.675,39,28,180.75,46.75,181.75,0.0150502436751897,0.478341103341103,0.781789638932496,1.6935,4.71925,0.777,0.76175,0.43875,3.1515,9.8865,1.108,2.39065,184.749975,15.5525,15.38,441.2375,15.58,73.35,0.2005
735799.391305556,17.6,61.74,42.7,29.2,180.9,49.8,195.4,0.0150144404590726,0.437954537653333,0.749972718102386,1.6396,4.7558,1.5042,0.9866,0.4472,3.0054,9.7984,1.795,2.71504,192.47136,13.088,16.108,446.4016,15.104,75.512,0.0796
735799.394438657,17.35,63.4875,47.125,31.625,181.875,55.5,217.875,0.0151994858502416,0.392751143978353,0.68978128885963,1.7145,4.854,1.418,1.13675,0.51925,3.27825,9.6235,2.064,2.79275,206.367025,10.275,17.735,452.706,14.855,77.1875,0.04775
735799.3975625,17.36,64.24,55.3,34.1,182.4,58.1,224.3,0.0153894130087804,0.336659093890499,0.642568466503105,1.7388,4.7898,2.1342,1.3732,0.5414,3.343,10.3456,2.816,3.31076,225.5266,10.354,18.742,452.3682,14.762,77.978,0.1484
735799.400677084,17.35,64.2125,45.25,29.75,183.25,61.125,230.25,0.0153734192471326,0.409900911109809,0.735089456335285,1.828,4.93175,1.00325,0.988,0.48925,3.71925,10.78125,1.45275,2.782825,255.838825,8.8625,18.84,457.51275,14.7725,77.735,0.27325
735799.40380787,17.11,65.3,44.1,29,184,68,240.2,0.0153979547502463,0.420977355141167,0.754073512694202,1.8802,5.0724,0.9828,1.035,0.5758,3.6866,11.674,1.5472,2.73224,347.5803,8.07,19.664,460.5234,14.754,78.286,0.4398
735799.406932871,16.8875,66.75,43.75,30,185.625,70,245.25,0.0155186448517165,0.424394580049971,0.728205128205128,1.79,5.02233333333333,1.158,1.05275,0.536,3.46575,10.80825,1.71725,2.931075,261.018125,7.355,19.925,464.852,14.51,79.7125,0.34675
735799.409719329,16.975,66.8875,43,29.375,184.75,70.5,247.375,0.015637567048996,0.43208245243129,0.744318062611458,1.8165,5.118,1.19875,1.08225,0.5505,3.627,11.0865,1.731,2.88855,211.08595,6.6825,20.33,464.57925,14.5625,79.81,0.42225
735799.412837963,16.88,66.65,43.5,29.6,185.6,75.3,266.1,0.0154882024882332,0.426993382400048,0.738552482000758,1.8926,5.1342,1.2754,1.1062,0.5686,3.9198,11.1712,1.9078,3.03048,202.28546,4.03,21.494,469.59,14.408,79.88,0.6086
735799.415963542,16.6375,67.85,45,30.5,185.875,79.875,267.875,0.0155257775728135,0.412037037037037,0.716105399976368,1.941,5.119,1.42325,1.13975,0.5345,3.854,11.44975,1.969,3.0717,213.209825,3.8625,22.58,470.58775,14.4325,80.2125,0.5975
735799.419097222,16.74,68.55,49.3,32.8,187.7,82.8,273.7,0.0157885061835987,0.374778429455849,0.664269064269064,1.7838,5.0818,1.4454,1.0936,0.5164,3.2806,10.128,2.097,3.79712,231.07026,3.86,23.11,474.3452,14.514,80.418,0.4822
735799.422204861,16.5,68.3875,49.625,33,186.375,82.5,274,0.0155124374699319,0.371937244744883,0.66000666000666,1.52725,4.91825,1.41775,1.08825,0.47525,3.13425,9.466,2.0615,3.6195,208.3721,3.8375,22.8325,477.34575,14.1125,81.185,0.52875
735799.425001447,16.325,69.275,47,32,187.375,80.5,266.375,0.0155391745287015,0.393791055793831,0.681318681318681,1.38725,4.81275,1.2665,0.96625,0.45175,3.005,9.24366666666667,2.06025,3.1434,202.5788,5.2175,21.535,477.40225,13.9175,82.15,0.487666666666667
735799.428115741,16.35,70.37,45,30.6,187.2,77.2,256.3,0.0158106847262672,0.412207383452443,0.713685454330616,1.3714,4.728,1.1322,0.885,0.3898,2.7195,9.2818,1.9752,2.96012,200.32356,6.362,19.8,476.6334,14.128,82.2,0.47
735799.431231192,16.375,70.525,44,30.75,187.125,76,258.125,0.0158698571735415,0.421831955922865,0.710055535861987,1.3215,4.818,1.15275,0.95475,0.4225,2.786,9.38,2.01775,2.944375,198.46565,6.1875,18.4825,479.7375,14.0875,82.5175,0.68225
735799.434016204,16.225,71.3125,44.75,31,187.25,76,260.625,0.0158943832104742,0.414592233268123,0.704005671747607,1.328,4.7585,1.1405,0.88675,0.404,2.777,9.36375,1.966,3.230675,197.292175,5.9275,17.595,480.53325,13.945,83.3025,0.40025
735799.437152778,16.18,71.35,45.7,30.4,187.6,76.8,266.3,0.0158570814176915,0.405952713738014,0.71852534562212,1.2762,4.778,1.1486,0.942,0.4474,2.687,9.3252,1.9368,3.31918,195.96938,5.504,17.22,482.4932,13.822,83.558,0.4794
735799.440266204,16.15,70.9625,45,30.25,187.75,79.25,271.125,0.0157417959417621,0.412649219467401,0.722155264090748,1.34825,4.87925,1.43425,1.11075,0.47175,2.7015,9.772,2.0715,3.064525,210.25265,4.78,17.605,483.6375,13.6075,83.91,0.56675
735799.443407407,15.96,72.62,49.4,31.4,189,85.8,282.1,0.0159137205429025,0.373688930117502,0.694930875576037,1.4828,4.9438,1.5912,1.1886,0.5208,3.1888,10.132,2.2068,3.37048,279.60692,3.058,18.65,489.27,13.488,84.938,0.5114
735799.446516204,15.875,73.075,49.5,31.75,189.75,88.75,285.625,0.0159266102188739,0.373057404780094,0.686990428925913,1.45325,4.86075,1.59475,1.16825,0.545333333333333,3.32825,10.387,2.24725,3.43145,275.071325,2.8875,19.5125,492.59375,13.605,85,0.479
735799.449652778,15.68,73.34,48.6,32.2,189.1,88,285.7,0.0157862268095195,0.380153576582148,0.677056277056277,1.3942,4.7874,1.5172,1.1036,0.468,2.9786,10.0124,2.1166,3.39032,205.33948,3.102,19.512,491.8482,13.844,84.496,0.6432
735799.452766204,15.625,72.3375,46.25,31.125,190.125,87.75,291.75,0.0155154258332608,0.400525062527838,0.701124784074093,1.26275,4.644,1.326,1.04333333333333,0.44575,2.91975,9.3715,1.883,3.254525,196.065475,2.27,18.4,498.752,13.205,84.6825,0.695
735799.455902778,15.46,73.97,45.1,29.8,189.8,87.6,282.2,0.0156976575532413,0.411260182505242,0.733378805102943,1.2566,4.6096,0.9828,0.8188,0.3834,2.707,9.8192,1.5164,3.1272,217.68742,3.468,17.6,493.9718,13.166,86.092,0.5832
735799.45901331,15.8625,75.175,43,28.625,187.75,83.75,261.75,0.0163705516856473,0.43208245243129,0.76440627905497,1.3345,4.64025,1.0125,0.84025,0.349,2.761,9.79475,1.429,2.9321,217.209875,5.7425,17.1825,482.59175,14.1825,84.185,0.684
735799.462150463,16.2,73.42,44,29,188.8,85.6,266.8,0.0163378447554088,0.421831955922865,0.754073512694202,1.3972,4.6676,1.1812,0.8426,0.3872,2.5384,9.5518,1.56175,2.86544,268.75296,4.964,17.314,484.9966,14.096,84.004,0.5956
735799.465260417,16.175,72.775,44.25,29,188.75,86.5,272.25,0.0161687118689331,0.419383226201408,0.754073512694202,1.34,4.59025,1.37525,0.851,0.35875,2.763,9.16375,1.718,2.7994,278.72685,4.6775,17.0575,486.777,13.8475,84.5275,0.42
735799.468396991,16.08,73.27,47.4,30.4,189,90.2,275.2,0.0161800114335509,0.391050358659054,0.719161624434149,1.4226,4.6012,1.5034,1.0388,0.4022,3.1434,9.4986,2.0266,2.97234,315.44538,3.438,17.192,487.2118,13.742,85.042,0.6792
735799.471510416,16.125,73.55,44.625,29.25,188.875,91.75,276.25,0.0162886886832783,0.416275107815666,0.748485584017127,1.3555,4.5695,1.00966666666667,0.7715,0.36925,2.9115,9.60675,1.43725,2.756375,296.0766,3.355,18.335,486.66675,13.7975,85.1425,0.6075
735799.474652778,16.29,73.37,44,28.9,188.4,95.3,274.4,0.016420900609429,0.421831955922865,0.756796500535158,1.407,4.6502,0.9262,0.8048,0.3764,3.0092,9.7488,1.4488,2.73988,366.55622,3.34,19.068,486.525,13.958,84.956,0.3978
735799.477766204,16.525,72.775,44,29,188.875,98.875,276.5,0.016533601843314,0.421831955922865,0.754073512694202,1.45825,4.61725,0.94525,0.7945,0.38975,3.0755,9.45675,1.31875,2.7512,381.689725,2.7975,20.0875,486.704,14.0925,84.745,0.35575
735799.480905093,16.6,72,44,28.2,188.1,98.3,270.4,0.0164359752809717,0.421831955922865,0.776246413684837,1.3414,4.6406,0.8708,0.7834,0.3698,2.7392,9.2816,1.2962,2.7951,399.59104,4.022,20.608,482.45,14.144,84.498,0.3612
735799.48401331,16.6,71.925,43.75,28,187.5,94.375,262.625,0.0164188544733874,0.424394580049971,0.781789638932496,1.263,4.488,0.84475,0.7825,0.36275,2.58625,9.1245,1.2815,2.7196,389.756375,5.3425,19.3025,480.175,14.1,84.4275,0.38575
735799.487152778,16.66,71.09,41.6,28,187.5,87.4,252.2,0.0162903109056952,0.447543439418085,0.781789638932496,1.2008,4.3852,0.744,0.689,0.3278,2.6568,8.861,1.1338,2.6344,321.2288,6.742,17.722,476.7084,14.144,83.858,0.3332
735799.490260417,16.6,70.475,39,27,187.25,78,246.375,0.0160880317129071,0.478341103341103,0.811558811558812,1.17775,4.3335,0.74675,0.689,0.3,2.58125,8.488,1.15425,2.617075,203.34135,7.4625,16.1025,474.95225,14.085,83.545,0.3665
735799.493058449,16.55,70.8,39.25,27.5,187.125,74.75,243.5,0.016110655319067,0.4752331002331,0.796674225245654,1.177,4.35875,0.87675,0.748,0.31925,2.86775,8.88425,1.289,2.635825,189.199125,7.5225,15.3725,478.08975,14.045,83.5975,0.34625
735799.496175926,16.58,70.11,40,28,187.9,74.4,247.5,0.0159841500612931,0.465909090909091,0.781789638932496,1.1028,4.2406,0.9382,0.7102,0.3302,2.5354,8.4292,1.4018,2.73914,188.78808,7.044,15.424,480.8366,14.006,83.252,0.5264
735799.499302662,16.5375,69.925,40,28,187.75,73.75,249.25,0.0158988816125231,0.465909090909091,0.781789638932496,1.0845,4.2405,1.00175,0.788,0.327,2.2715,8.649,1.441,2.75845,180.630175,6.83,15.4575,482.42525,13.9925,83.135,0.6235
735799.502418982,16.58,69.98,40,29,188.6,74.6,252.5,0.0159545029860918,0.465909090909091,0.754073512694202,1.1484,4.3062,1.1204,0.814,0.3546,2.739,8.76425,1.4756,2.7838,184.64244,6.892,15.676,485.1084,14.136,82.588,0.44425
